tar,fuzzer,run,sample,replay_rc,server_rc,reproduced,note
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000016,sig:06,src:000489,op:havoc,rep:4",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000017,sig:06,src:000415+000507,op:splice,rep:2",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000018,sig:06,src:000465,op:havoc,rep:128",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000019,sig:06,src:000465+000150,op:splice,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000020,sig:06,src:000490+000466,op:splice,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000021,sig:06,src:000468,op:havoc,rep:64",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000022,sig:06,src:000468,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000023,sig:06,src:000003+000292,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000024,sig:06,src:000416+000422,op:splice,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000025,sig:06,src:000400,op:havoc,rep:4",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000026,sig:06,src:000496+000408,op:splice,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000027,sig:06,src:000424,op:havoc,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000028,sig:06,src:000501,op:havoc,rep:2",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000029,sig:06,src:000501,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000030,sig:06,src:000626,op:havoc,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000031,sig:06,src:000626,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000032,sig:06,src:000626,op:havoc,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000033,sig:06,src:000508+000619,op:splice,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000034,sig:06,src:000590,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000035,sig:06,src:000368+000654,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000036,sig:06,src:000638,op:havoc,rep:64",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000037,sig:06,src:000549+000354,op:splice,rep:16",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000038,sig:06,src:000468,op:havoc,rep:2",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000039,sig:06,src:000620+000219,op:splice,rep:64",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000040,sig:06,src:000597,op:havoc,rep:16",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000041,sig:06,src:000658+000469,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000042,sig:06,src:000211+000499,op:splice,rep:32",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000043,sig:06,src:000294,op:havoc,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000044,sig:06,src:000554,op:havoc,rep:2",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000045,sig:06,src:000562,op:havoc,rep:64",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000046,sig:06,src:000663+000601,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000047,sig:06,src:000656,op:havoc,rep:128",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000048,sig:06,src:000656,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000049,sig:06,src:000357+000597,op:splice,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000050,sig:06,src:000357+000317,op:splice,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000051,sig:06,src:000705+000675,op:splice,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000052,sig:06,src:000497,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000053,sig:06,src:000534+000513,op:splice,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000054,sig:06,src:000722+000285,op:splice,rep:64",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000055,sig:06,src:000735+000510,op:splice,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000056,sig:06,src:000673,op:havoc,rep:16",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000057,sig:06,src:000520+000447,op:splice,rep:128",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000058,sig:06,src:000757,op:havoc,rep:8",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000059,sig:06,src:000156+000793,op:splice,rep:64",-9,0,False,replay_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000060,sig:06,src:000768,op:havoc,rep:2",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000061,sig:06,src:000605+000556,op:splice,rep:128",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000062,sig:06,src:000543,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000063,sig:06,src:000586+000754,op:splice,rep:32",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000064,sig:06,src:000680,op:havoc,rep:32",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000065,sig:06,src:000752+000751,op:splice,rep:4",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000066,sig:06,src:000494+000049,op:splice,rep:64",0,0,False,
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000067,sig:06,src:000750,op:havoc,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_3.tar.gz,aflnet_3,,"id:000068,sig:06,src:000137+000755,op:splice,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000000,sig:06,src:000106+000382,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000001,sig:06,src:000106+000404,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000002,sig:06,src:000386,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000003,sig:06,src:000479,op:havoc,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000004,sig:06,src:000479,op:havoc,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000005,sig:06,src:000439,op:havoc,rep:128",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000006,sig:06,src:000223+000533,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000007,sig:06,src:000478,op:havoc,rep:4",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000008,sig:06,src:000511,op:havoc,rep:128",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000009,sig:06,src:000511,op:havoc,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000010,sig:06,src:000511+000534,op:splice,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000011,sig:06,src:000471,op:havoc,rep:16",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000012,sig:06,src:000259+000525,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000013,sig:06,src:000564,op:havoc,rep:4",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000014,sig:06,src:000478,op:havoc,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000015,sig:06,src:000555+000585,op:splice,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000016,sig:06,src:000607,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000017,sig:06,src:000274+000476,op:splice,rep:4",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000018,sig:06,src:000614,op:havoc,rep:8",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000019,sig:06,src:000614,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000020,sig:06,src:000360+000497,op:splice,rep:64",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000021,sig:06,src:000615,op:havoc,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000022,sig:06,src:000576,op:havoc,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000023,sig:06,src:000473+000072,op:splice,rep:4",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000024,sig:06,src:000655,op:havoc,rep:2",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000025,sig:06,src:000655+000601,op:splice,rep:16",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000026,sig:06,src:000613,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000027,sig:06,src:000613+000207,op:splice,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000028,sig:06,src:000622+000558,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000029,sig:06,src:000689+000603,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000030,sig:06,src:000706,op:havoc,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000031,sig:06,src:000579+000684,op:splice,rep:64",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000032,sig:06,src:000268+000705,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000033,sig:06,src:000383,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000034,sig:06,src:000605,op:havoc,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000035,sig:06,src:000633+000689,op:splice,rep:8",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000036,sig:06,src:000291+000387,op:splice,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000037,sig:06,src:000693,op:havoc,rep:16",-9,0,False,replay_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000038,sig:06,src:000693,op:havoc,rep:16",-9,0,False,replay_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000039,sig:06,src:000475,op:havoc,rep:32",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000040,sig:06,src:000077+000749,op:splice,rep:16",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000041,sig:06,src:000362+000729,op:splice,rep:8",-9,0,False,replay_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000042,sig:06,src:000292+000567,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000043,sig:06,src:000699+000062,op:splice,rep:64",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000044,sig:06,src:000724,op:havoc,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000045,sig:06,src:000585+000288,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000046,sig:06,src:000628,op:havoc,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000047,sig:06,src:000689,op:havoc,rep:16",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000048,sig:06,src:000364+000647,op:splice,rep:2",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000049,sig:06,src:000532+000190,op:splice,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000050,sig:06,src:000777,op:havoc,rep:128",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000051,sig:06,src:000656,op:havoc,rep:64",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000052,sig:06,src:000656,op:havoc,rep:128",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000053,sig:06,src:000612+000598,op:splice,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000054,sig:06,src:000504,op:havoc,rep:4",0,0,False,
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000055,sig:06,src:000750,op:havoc,rep:64",-9,0,False,replay_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000056,sig:06,src:000539,op:havoc,rep:32",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000057,sig:06,src:000800,op:havoc,rep:8",0,0,False,server_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000058,sig:06,src:000822,op:havoc,rep:8",-9,0,False,replay_timeout
out-bftpd-aflnet_7.tar.gz,aflnet_7,,"id:000059,sig:06,src:000134+000608,op:splice,rep:16",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000000,sig:06,src:000456+000032,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000001,sig:06,src:000613,op:havoc_exploit,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000002,sig:06,src:000613,op:havoc_exploit,rep:4",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000003,sig:06,src:000591,op:havoc_explore,rep:8",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000004,sig:06,src:000613,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000005,sig:06,src:000075+000670,op:havoc_exploit,rep:64",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000006,sig:06,src:000631,op:havoc_exploit,rep:16",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000007,sig:06,src:000654,op:havoc_explore,rep:8",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000008,sig:06,src:000667+000604,op:havoc_explore,rep:4",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000009,sig:06,src:000667+000040,op:havoc_exploit,rep:16",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000010,sig:06,src:000617,op:havoc_explore,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000011,sig:06,src:000617+000730,op:havoc_exploit,rep:2",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000012,sig:06,src:000010+000622,op:havoc_exploit,rep:2",-9,0,False,replay_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000013,sig:06,src:000694+000587,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000014,sig:06,src:000707+000364,op:havoc_explore,rep:32",-9,0,False,replay_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000015,sig:06,src:000675,op:havoc_explore,rep:64",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000016,sig:06,src:000605,op:havoc_exploit,rep:8",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000017,sig:06,src:000615,op:havoc_exploit,rep:4",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000018,sig:06,src:000675+000686,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000019,sig:06,src:000743,op:havoc_exploit,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000020,sig:06,src:000123+000790,op:havoc_exploit,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000021,sig:06,src:000705+000094,op:havoc_exploit,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_10.tar.gz,chatafl_10,,"id:000022,sig:06,src:000799+000127,op:havoc_exploit,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000000,sig:06,src:000000+000277,op:havoc_explore,rep:4",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000001,sig:06,src:000448+000519,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000002,sig:06,src:000532,op:havoc_exploit,rep:128",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000003,sig:06,src:000532+000148,op:havoc_exploit,rep:64",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000004,sig:06,src:000532+000148,op:havoc_exploit,rep:8",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000005,sig:06,src:000000+000556,op:havoc_explore,rep:128",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000006,sig:06,src:000000+000556,op:havoc_explore,rep:64",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000007,sig:06,src:000155+000538,op:havoc_exploit,rep:32",-9,0,False,replay_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000008,sig:06,src:000536,op:havoc_explore,rep:32",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000009,sig:06,src:000235+000537,op:havoc_exploit,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000010,sig:06,src:000582+000076,op:havoc_exploit,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000011,sig:06,src:000590+000254,op:havoc_explore,rep:128",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000012,sig:06,src:000589,op:havoc_explore,rep:128",-9,0,False,replay_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000013,sig:06,src:000589+000518,op:havoc_exploit,rep:64",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000014,sig:06,src:000636,op:havoc_exploit,rep:128",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000015,sig:06,src:000135+000537,op:havoc_exploit,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000016,sig:06,src:000641,op:havoc_exploit,rep:16",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000017,sig:06,src:000077+000613,op:havoc_explore,rep:64",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000018,sig:06,src:000012+000621,op:havoc_explore,rep:4",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000019,sig:06,src:000030+000502,op:havoc_explore,rep:2",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000020,sig:06,src:000030+000597,op:havoc_exploit,rep:64",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000021,sig:06,src:000588+000218,op:havoc_exploit,rep:64",-9,0,False,replay_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000022,sig:06,src:000720+000195,op:havoc_explore,rep:8",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000023,sig:06,src:000021,op:havoc_exploit,rep:16",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000024,sig:06,src:000680,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000025,sig:06,src:000621+000554,op:havoc_exploit,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000026,sig:06,src:000262+000744,op:havoc_exploit,rep:64",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000027,sig:06,src:000640,op:havoc_explore,rep:128",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000028,sig:06,src:000654+000287,op:havoc_exploit,rep:128",-9,0,False,replay_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000029,sig:06,src:000263+000733,op:havoc_explore,rep:2",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000030,sig:06,src:000757+000239,op:havoc_exploit,rep:8",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000031,sig:06,src:000625+000377,op:havoc_exploit,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000032,sig:06,src:000643+000242,op:havoc_exploit,rep:128",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000033,sig:06,src:000045+000502,op:havoc_explore,rep:4",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000034,sig:06,src:000800+000722,op:havoc_exploit,rep:2",-9,0,False,replay_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000035,sig:06,src:000791+000801,op:havoc_exploit,rep:2",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000036,sig:06,src:000007+000626,op:havoc_exploit,rep:2",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000037,sig:06,src:000825+000482,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000038,sig:06,src:000101+000711,op:havoc_explore,rep:2",-9,0,False,replay_timeout
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000039,sig:06,src:000536+000001,op:havoc_explore,rep:2",0,0,False,
out-bftpd-chatafl_5.tar.gz,chatafl_5,,"id:000040,sig:06,src:000856+000668,op:havoc_explore,rep:16",0,0,False,server_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000000,sig:06,src:000015+000585,op:havoc_exploit,rep:128",-9,0,False,replay_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000001,sig:06,src:000048+000252,op:havoc_explore,rep:128",0,0,False,
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000002,sig:06,src:000013+000616,op:havoc_explore,rep:32",-9,0,False,replay_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000003,sig:06,src:000013+000616,op:havoc_explore,rep:8",-9,0,False,replay_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000004,sig:06,src:000060+000653,op:havoc_exploit,rep:128",-9,0,False,replay_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000005,sig:06,src:000508+000209,op:havoc_explore,rep:16",-9,0,False,replay_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000006,sig:06,src:000210+000650,op:havoc_exploit,rep:2",-9,0,False,replay_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000007,sig:06,src:000579,op:havoc_explore,rep:16",0,0,False,server_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000008,sig:06,src:000579+000644,op:havoc_explore,rep:128",0,0,False,server_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000009,sig:06,src:000021+000666,op:havoc_explore,rep:32",0,0,False,server_timeout
out-bftpd-chatafl_9.tar.gz,chatafl_9,,"id:000010,sig:06,src:000055+000642,op:havoc_explore,rep:64",0,0,False,server_timeout
